id;object;cid;internal_review_id;is_user_local_guide;lang;place_id;published_at;published_at_datetime;pictures;response_from_owner;score;text;total_likes;total_reviews;user_name;user_link;user_internal_id;user_reviews_count;user_image_url;user_average_score;visited_in;collected_at;input_url;input_sort_by
440800;result;5,85E+18;ChZDSUhNMG9nS0VJQ0FnSUQ0eGJPT1FnEAE;t;de;ChIJb_dA_kPXmkcRAGqsVT1wLFE;1,56E+12;2019-06-14 13:08:12.232+00;;;5;(Translated by Google) I was looking for a small dog in the animal shelter, who did I meet there as the manager, a friend from Wallisellen. Unfortunately, there was nothing with a dog, but I was happy anyway ðŸ˜Ž (Original) Ich suchte im tierheim einen kleinen hund, wen traf ich da als leiterin eine bekannte aus wallisellen.leider war nichts mit hund, trotzdem hatt es mich gefreutðŸ˜Ž;0;160;Rosmarie Weiss;https://www.google.com/maps/contrib/104330901075015714714/reviews;1,04E+20;65;https://lh3.googleusercontent.com/a-/ACB-R5StXY4WIYJBLLIVuqmJnAy3RF2l-5r1DFwTQFyc178;04. Jul;;05 Mar 2023 11:56:44;https://www.google.com/maps/place/VetTrust+Tierklinik+Nesslau/@47.22218629197980617z/data=!3m1!4b1!4m6!3m5!1s0x479ad743fe40f76f:0x512c703d55ac6a00!8m2!3d47.2221862!4d9.1979806!16s%2Fg%2F1tj95cz_;newest
446232;result;1,51E+19;ChdDSUhNMG9nS0VJQ0FnSUNjMWN2UW5nRRAB;f;de;ChIJaZqDHPw7kEcR-Fp5zfYNNdI;1,58E+12;2020-03-18 13:42:51.605+00;;;5;(Translated by Google) Very friendly and loving team (Original) Sehr freundlich und ganz liebevolles Team;1;95;Inna BÃ¶ckmann;https://www.google.com/maps/contrib/115292366758176065821/reviews;1,15E+20;13;https://lh3.googleusercontent.com/a/AGNmyxYeUW2Xvxb_pUVFSOm0Fl-oXgDwezWA9UoUx_ou;04. Apr;;05 Mar 2023 11:39:26;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Telli+Aarau/@47.39754178058615317z/data=!3m1!4b1!4m6!3m5!1s0x47903bfc1c839a69:0xd2350df6cd795af8!8m2!3d47.3975417!4d8.0586153!16s%2Fg%2F1tfpyrwd;newest
440765;result;1,12E+19;ChZDSUhNMG9nS0VJQ0FnSUR5LThYZkZ3EAE;t;;ChIJPWi96nfpmkcRMxRLWqMgC5s;1,62E+12;2021-03-19 08:33:22.314+00;;;5;;0;21;Giuseppe Altieri;https://www.google.com/maps/contrib/102512033601021450658/reviews;1,03E+20;31;https://lh3.googleusercontent.com/a-/ACB-R5QdBgUr3T3E325qV32AKjfCjMGC3Avsnkzqm7Ef6Wo;04. Mai;;05 Mar 2023 11:55:41;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Zuzwil/@47.4706402910706617z/data=!3m1!4b1!4m6!3m5!1s0x479ae977eabd683d:0x9b0b20a35a4b1433!8m2!3d47.4706402!4d9.107066!16s%2Fg%2F11fm04lmqd;newest
446688;result;5,65E+18;ChZDSUhNMG9nS0VJQ0FnSUNtLUpPREpBEAE;f;de;ChIJpSNsIru5kUcRx-XRYVJBeU4;1,64E+12;2021-12-18 09:09:20.764+00;;(Translated by Google) Dear Ms. FlÃ¼ckiger I would be happy if you contact me via viola.dirauf@vettrust.ch. We would like to know what led to your rating and how we can improve. Best regards, Viola Dirauf (Original) Liebe Frau FlÃ¼ckiger Ich freue mich, wenn Sie sich bei mir melden viola.dirauf@vettrust.ch. Wir mÃ¶chten gerne erfahren, was zu Ihrer Bewertung gefÃ¼hrt hat und wie wir uns verbessern kÃ¶nnen. Herzliche GrÃ¼sse, Viola Dirauf;1;(Translated by Google) never again (Original) Niee wieder.;13;223;Rebecca FlÃ¼ckiger;https://www.google.com/maps/contrib/115188714069741855512/reviews;1,15E+20;1;https://lh3.googleusercontent.com/a/AGNmyxalpHdYtWqBsCVi-c8BDJNt8Z1aRj3a1DnzGzpf;03. Aug;;05 Mar 2023 11:44:39;https://www.google.com/maps/place/Tierklinik+Basel/@47.52435867604473217z/data=!3m1!4b1!4m6!3m5!1s0x4791b9bb226c23a5:0x4e79415261d1e5c7!8m2!3d47.5243586!4d7.6044732!16s%2Fg%2F11f9xf2s8p;newest
440333;result;5,16E+17;ChZDSUhNMG9nS0VJQ0FnSUNtbFB1Zkx3EAE;f;de;ChIJTeRhD_Qem0cRdZHi-gV_KQc;1,64E+12;2021-12-19 15:02:12.823+00;;;5;(Translated by Google) dr Daniele is very sensitive to the animals and you feel you are in good hands with her, both professionally and personally. (Original) Dr. Daniele ist sehr einfÃ¼hlsam den Tieren gegenÃ¼ber und man fÃ¼hlt dich sehr gut aufgehoben bei ihr, sowohl Fachlich als auch Menschlich.;0;138;Tamara Eberle;https://www.google.com/maps/contrib/103735422856912231056/reviews;1,04E+20;10;https://lh3.googleusercontent.com/a/AGNmyxa2UiYfCa6aR9sNRUXyRjbXFRGmazlB14Dy5C9n;04. Apr;;05 Mar 2023 11:53:15;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+St.+Gallen+Ost/@47.4328439401926517z/data=!3m1!4b1!4m6!3m5!1s0x479b1ef40f61e44d:0x7297f05fae29175!8m2!3d47.432843!4d9.4019265!16s%2Fg%2F1tdn7n67;newest
446797;result;5,65E+18;ChZDSUhNMG9nS0VJQ0FnSURnZ1lXN0xBEAE;f;de;ChIJpSNsIru5kUcRx-XRYVJBeU4;1,54E+12;2018-09-27 12:41:26.8+00;;;5;(Translated by Google) Great, competent and friendly team. I'd love to come back.... (Original) Tolles, kompetentes und freundliches Team. Komme gerne wieder....;14;223;Andrea Fasolini;https://www.google.com/maps/contrib/104171230538590669232/reviews;1,04E+20;3;https://lh3.googleusercontent.com/a/AGNmyxZbM7Ckfij_GXtcULlPCTZERsRUIOwNOD2qWyq_;03. Aug;;05 Mar 2023 11:45:46;https://www.google.com/maps/place/Tierklinik+Basel/@47.52435867604473217z/data=!3m1!4b1!4m6!3m5!1s0x4791b9bb226c23a5:0x4e79415261d1e5c7!8m2!3d47.5243586!4d7.6044732!16s%2Fg%2F11f9xf2s8p;newest
446844;result;4,69E+18;ChZDSUhNMG9nS0VJQ0FnSUMweThQVGJREAE;t;;ChIJkTyE5WG8mkcR9FjBoEAKIEE;1,57E+12;2019-10-10 14:29:38.974+00;;;4;;0;59;Alexandra Fellner (ChrÃ¤beli);https://www.google.com/maps/contrib/101400170049080431306/reviews;1,01E+20;30;https://lh3.googleusercontent.com/a-/ACB-R5RewilljWGRV2c_KVxZNBjZUuPD_HJfgg3oEFF4aOY;04. Jul;;05 Mar 2023 11:46:25;https://www.google.com/maps/place/VetTrust+Tierklinik+Oberland+Pf%C3%A4ffikon/@47.36441918781850117z/data=!3m1!4b1!4m6!3m5!1s0x479abc61e5843c91:0x41200a40a0c158f4!8m2!3d47.3644155!4d8.7840388!16s%2Fg%2F11f38h533f;newest
440632;result;1,43E+19;ChZDSUhNMG9nS0VJQ0FnSUNzN1pTeVZnEAE;t;de;ChIJsXk3JcvgmkcRmMwJslg2xcU;1,58E+12;2020-02-10 17:59:53.228+00;;(Translated by Google) Thank you for your good rating The team at the small animal clinic on the dam (Original) Vielen Dank fÃ¼r Ihre gute Bewertung Das Team der Kleintierklink am Damm;5;(Translated by Google) Very nice, empathetic, sensitive and competent veterinarian. I can only recommend. (Original) Sehr nette, empathische, einfÃ¼hlsame und kompetente TierÃ¤rztin. Kann ich nur weiterempfehlen.;0;162;Raoul Walzer;https://www.google.com/maps/contrib/107519699492103480607/reviews;1,08E+20;201;https://lh3.googleusercontent.com/a-/ACB-R5QmlW_6AJHmKj-qDrzszryjDrGJsYWfWDiuS8uTsfE;04. Jun;;05 Mar 2023 11:50:44;https://www.google.com/maps/place/VetTrust+Kleintierklinik+am+Damm/@47.41349589242599117z/data=!3m1!4b1!4m6!3m5!1s0x479ae0cb253779b1:0xc5c53658b209cc98!8m2!3d47.4134958!4d9.2425991!16s%2Fg%2F1tcz78_p;newest
447112;result;1,34E+19;ChdDSUhNMG9nS0VJQ0FnSUNJd1o3LXdBRRAB;t;;ChIJH2Ls-3Z8kEcRvq0oZ5ctkrk;1,54E+12;2018-11-19 08:30:13.93+00;;(Translated by Google) thank you very much (Original) Herzlichen Dank;5;;0;95;Luca Fischer;https://www.google.com/maps/contrib/115042222867482603378/reviews;1,15E+20;4;https://lh3.googleusercontent.com/a/AGNmyxYdMytUq41JQYoXaxhP6P3yKnx86jjNdQJa2U0S;04. Mai;;05 Mar 2023 11:49:28;https://www.google.com/maps/place/Zentrum+f%C3%BCr+Tiermedizin+Klettgau/@47.6886688506027817z/data=!3m1!4b1!4m6!3m5!1s0x47907c76fbec621f:0xb9922d976728adbe!8m2!3d47.688668!4d8.5060278!16s%2Fg%2F1tdc4402;newest
440788;result;5,85E+18;ChZDSUhNMG9nS0VJQ0FnSUNvc0t6aUlBEAE;t;de;ChIJb_dA_kPXmkcRAGqsVT1wLFE;1,55E+12;2019-02-01 14:19:19.056+00;;;5;(Translated by Google) Elisabeth and Clemente Tela want Hr.Dr.vet. Thank you people egger and his team for their commitment to the well-being of our four-legged friends and loyal companions!!!!ðŸˆðŸˆðŸˆ (Original) Elisabeth und Clemente Tela mÃ¶chten Hr.Dr.vet. Leutenegger und seinem Team fÃ¼r ihren Einsatz zum Wohl unserer Vierbeiner und treuen Lebensbegleiter recht herzlich danken!!!!ðŸˆðŸˆðŸˆ;0;160;Clemente Tela;https://www.google.com/maps/contrib/117022622198960082061/reviews;1,17E+20;16;https://lh3.googleusercontent.com/a-/ACB-R5SOn0tL7n3h9TSpOxYqCjUal9B5hXzskiKAjX9Ahw;04. Jul;;05 Mar 2023 11:56:56;https://www.google.com/maps/place/VetTrust+Tierklinik+Nesslau/@47.22218629197980617z/data=!3m1!4b1!4m6!3m5!1s0x479ad743fe40f76f:0x512c703d55ac6a00!8m2!3d47.2221862!4d9.1979806!16s%2Fg%2F1tj95cz_;newest
446252;result;1,51E+19;ChdDSUhNMG9nS0VJQ0FnSURJeU5EUHlnRRAB;f;;ChIJaZqDHPw7kEcR-Fp5zfYNNdI;1,55E+12;2018-12-18 20:56:22.26+00;;;5;;0;95;Razija Keranovic;https://www.google.com/maps/contrib/102765697062820602618/reviews;1,03E+20;8;https://lh3.googleusercontent.com/a/AGNmyxYDFJ6oipEL_2BTYFxoII06XsU9XeooKrAkmhcg;04. Apr;;05 Mar 2023 11:39:39;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Telli+Aarau/@47.39754178058615317z/data=!3m1!4b1!4m6!3m5!1s0x47903bfc1c839a69:0xd2350df6cd795af8!8m2!3d47.3975417!4d8.0586153!16s%2Fg%2F1tfpyrwd;newest
440707;result;1,43E+19;ChZDSUhNMG9nS0VJQ0FnSUQwZ0k3Q2FBEAE;f;;ChIJsXk3JcvgmkcRmMwJslg2xcU;1,57E+12;2019-10-17 09:41:41.774+00;;(Translated by Google) Hello, Ms. Lenherr thank you very much for the review. Best regards Your team at the small animal clinic on the dam (Original) Guten Tag Frau Lenherr ganz herzlichen Dank fÃ¼r die Bewertung. Freundliche GrÃ¼sse Ihr Team der Kleintierklinik am Damm;5;;0;162;Mia Lenherr;https://www.google.com/maps/contrib/106732753029433566195/reviews;1,07E+20;0;https://lh3.googleusercontent.com/a-/ACB-R5SmyEWZ9eCNN0pH_H8o1CCIqvSjh4P8tdWWSgbWJQ;04. Jun;;05 Mar 2023 11:50:51;https://www.google.com/maps/place/VetTrust+Kleintierklinik+am+Damm/@47.41349589242599117z/data=!3m1!4b1!4m6!3m5!1s0x479ae0cb253779b1:0xc5c53658b209cc98!8m2!3d47.4134958!4d9.2425991!16s%2Fg%2F1tcz78_p;newest
440384;result;5,16E+17;ChZDSUhNMG9nS0VJQ0FnSUNBdDR1OFVnEAE;f;de;ChIJTeRhD_Qem0cRdZHi-gV_KQc;1,53E+12;2018-05-08 15:29:42.89+00;;;5;(Translated by Google) Top vet and staff (Original) Top TierÃ¤rztin und Personal;0;138;Cinzia Adami;https://www.google.com/maps/contrib/113081336160631776197/reviews;1,13E+20;3;https://lh3.googleusercontent.com/a/AGNmyxZeH28xNLGRYwLSwSKvkuPM4kdD14KJR-MwBT5W;04. Apr;;05 Mar 2023 11:54:18;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+St.+Gallen+Ost/@47.4328439401926517z/data=!3m1!4b1!4m6!3m5!1s0x479b1ef40f61e44d:0x7297f05fae29175!8m2!3d47.432843!4d9.4019265!16s%2Fg%2F1tdn7n67;newest
446850;result;4,69E+18;ChZDSUhNMG9nS0VJQ0FnSURrbDZqeURREAE;f;de;ChIJkTyE5WG8mkcR9FjBoEAKIEE;1,56E+12;2019-07-10 15:00:18.105+00;;;5;(Translated by Google) Very friendly helpful staff highly recommended (Original) Sehr freundliches hilfsreiches Personal sehr zu empfehlen;1;59;Werner Eisenring;https://www.google.com/maps/contrib/106925561436182314194/reviews;1,07E+20;83;https://lh3.googleusercontent.com/a/AGNmyxb1AL6ODScLvBrxWftXl0n0mVkzyRv6NC9GAcg8;04. Jul;;05 Mar 2023 11:46:26;https://www.google.com/maps/place/VetTrust+Tierklinik+Oberland+Pf%C3%A4ffikon/@47.36441918781850117z/data=!3m1!4b1!4m6!3m5!1s0x479abc61e5843c91:0x41200a40a0c158f4!8m2!3d47.3644155!4d8.7840388!16s%2Fg%2F11f38h533f;newest
440834;result;5,85E+18;ChdDSUhNMG9nS0VJQ0FnSURndnZpV2dBRRAB;t;de;ChIJb_dA_kPXmkcRAGqsVT1wLFE;1,51E+12;2017-12-02 00:52:02.327+00;;;2;(Translated by Google) I'm not very happy! (Original) Ich bin nicht sehr zufrieden !;2;160;Flora Weinhart;https://www.google.com/maps/contrib/112699520736329814579/reviews;1,13E+20;32;https://lh3.googleusercontent.com/a-/ACB-R5S_wFEysmCnD93KyXdUripavIS9IWpmXwRtMTEGlA;04. Jul;;05 Mar 2023 11:57:21;https://www.google.com/maps/place/VetTrust+Tierklinik+Nesslau/@47.22218629197980617z/data=!3m1!4b1!4m6!3m5!1s0x479ad743fe40f76f:0x512c703d55ac6a00!8m2!3d47.2221862!4d9.1979806!16s%2Fg%2F1tj95cz_;newest
440745;result;1,43E+19;ChZDSUhNMG9nS0VJQ0FnSUNxbVoyb0FREAE;f;;ChIJsXk3JcvgmkcRmMwJslg2xcU;1,62E+12;2021-06-11 20:22:26.111+00;;(Translated by Google) Thank you for the five stars which we were very happy about Your team at the small animal clinic on the dam in Gossau (Original) Vielen Dank fÃ¼r die fÃ¼nf Sterne Ã¼ber die wir uns sehr gefreut haben Ihr Team der Kleintierklinik am Damm in Gossau;5;;0;162;ZoltÃ¡n BoldizsÃ¡r;https://www.google.com/maps/contrib/110656204024098524934/reviews;1,11E+20;68;https://lh3.googleusercontent.com/a/AGNmyxZQ_crS6Henway6ai6nm1iJUesrf6FQqlSBfsC1;04. Jun;;05 Mar 2023 11:50:20;https://www.google.com/maps/place/VetTrust+Kleintierklinik+am+Damm/@47.41349589242599117z/data=!3m1!4b1!4m6!3m5!1s0x479ae0cb253779b1:0xc5c53658b209cc98!8m2!3d47.4134958!4d9.2425991!16s%2Fg%2F1tcz78_p;newest
446411;result;6,17E+18;ChZDSUhNMG9nS0VJQ0FnSUNDd0thVk5BEAE;t;de;ChIJGY-uTiltkEcR5qPVT9EHlVU;1,60E+12;2020-08-06 15:10:48.646+00;;;5;(Translated by Google) Great, dear doctors and employees, my animals are always in good hands. (Original) Toll liebe Ã„rztinen und Mitarbeitende meine Tier waren sind immer gut aufgehoben .;0;38;Nicole Schuhmacher;https://www.google.com/maps/contrib/116071379290116679232/reviews;1,16E+20;65;https://lh3.googleusercontent.com/a-/ACB-R5RYqc23_9I_DCJWxoNMyrVsA2WSc98CPE42AUOi;04. Jun;;05 Mar 2023 11:41:23;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Wettingen/@47.46679548332988717z/data=!3m1!4b1!4m6!3m5!1s0x47906d294eae8f19:0x559507d14fd5a3e6!8m2!3d47.4667954!4d8.3329887!16s%2Fg%2F11cn79vc2k;newest
446802;result;4,69E+18;ChZDSUhNMG9nS0VJQ0FnSUNCejRhdFRnEAE;f;de;ChIJkTyE5WG8mkcR9FjBoEAKIEE;1,67E+12;2023-01-07 14:13:19.696+00;;;5;(Translated by Google) Very nice practice. Established and very friendly team! Our dogs are cared for with great expertise, sensitivity and the necessary humor. (Original) Sehr schÃ¶ne Praxis. Aufgestelltes und sehr freundliches Team! Unsere Hunde werden mit grosser Fachkompetenz, FeingefÃ¼hl und dem nÃ¶tigen Humor betreut.;0;59;Tanja Reber;https://www.google.com/maps/contrib/115499777383583090385/reviews;1,16E+20;3;https://lh3.googleusercontent.com/a/AGNmyxY9Ca-bak8glNGVhwTn_kRU0XBYq7nWVFkhKQM7;04. Jul;;05 Mar 2023 11:45:57;https://www.google.com/maps/place/VetTrust+Tierklinik+Oberland+Pf%C3%A4ffikon/@47.36441918781850117z/data=!3m1!4b1!4m6!3m5!1s0x479abc61e5843c91:0x41200a40a0c158f4!8m2!3d47.3644155!4d8.7840388!16s%2Fg%2F11f38h533f;newest
446944;result;1,25E+18;ChdDSUhNMG9nS0VJQ0FnSUMweUtuWnpRRRAB;t;de;ChIJNXoM5QOhmkcRBNaok_HRShE;1,57E+12;2019-09-12 21:57:28.388+00;;;5;(Translated by Google) Only at Doc Clavaderscher (Original) Nur bei Dok Clavaderscher;1;149;Natallia Krieg;https://www.google.com/maps/contrib/111311079432094509764/reviews;1,11E+20;4;https://lh3.googleusercontent.com/a/AGNmyxZoSnGXxA1ZNt9On8yhNKM8cSbaDrr2JSdTW1E;04. Apr;;05 Mar 2023 11:47:37;https://www.google.com/maps/place/Kleintierklinik+Clavadetscher+%26+Partner/@47.41207768616497417z/data=!3m1!4b1!4m6!3m5!1s0x479aa103e50c7a35:0x114ad1f193a8d604!8m2!3d47.4120776!4d8.6164974!16s%2Fg%2F1tf6w9t8;newest
440748;result;1,12E+19;ChZDSUhNMG9nS0VJQ0FnSURtdmFlMGFREAE;t;de;ChIJPWi96nfpmkcRMxRLWqMgC5s;1,64E+12;2022-02-06 23:56:05.554+00;;;4;(Translated by Google) Got an appointment right away. Very friendly, serious and competent treatment. Parking in front of the house. (Original) Habe sofort einen Termin bekommen. Sehr freundliche, seriÃ¶se und kompetente Behandlung. ParkmÃ¶glichkeiten vor dem Haus.;1;21;Karl Staub;https://www.google.com/maps/contrib/101997767402577095295/reviews;1,02E+20;130;https://lh3.googleusercontent.com/a-/ACB-R5SmNui3qfquGzs3CjVWF6xeQGQ98sxf24hdJx4;04. Mai;;05 Mar 2023 11:55:40;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Zuzwil/@47.4706402910706617z/data=!3m1!4b1!4m6!3m5!1s0x479ae977eabd683d:0x9b0b20a35a4b1433!8m2!3d47.4706402!4d9.107066!16s%2Fg%2F11fm04lmqd;newest
446431;result;6,17E+18;ChdDSUhNMG9nS0VJQ0FnSUNRdU8tT21nRRAB;f;;ChIJGY-uTiltkEcR5qPVT9EHlVU;1,50E+12;2017-07-07 14:22:29.109+00;;;5;;0;38;Leandro Guzzo;https://www.google.com/maps/contrib/115414648451208614617/reviews;1,15E+20;0;https://lh3.googleusercontent.com/a/AGNmyxbJsrKsUeb9Yc_oWkl1DQy_BWSwzSjux9rCBZni;04. Jun;;05 Mar 2023 11:41:36;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Wettingen/@47.46679548332988717z/data=!3m1!4b1!4m6!3m5!1s0x47906d294eae8f19:0x559507d14fd5a3e6!8m2!3d47.4667954!4d8.3329887!16s%2Fg%2F11cn79vc2k;newest
440979;result;4,55E+18;ChdDSUhNMG9nS0VJQ0FnSUNVdGQyZ3Z3RRAB;t;;ChIJGyWX2Q2WmkcRx1gLsoFhMz8;1,56E+12;2019-07-31 07:33:55.433+00;;;4;;0;93;Oliver Holderegger;https://www.google.com/maps/contrib/108388289797964821426/reviews;1,08E+20;2;https://lh3.googleusercontent.com/a-/ACB-R5QbQnNgA76v-9YmbvuEhkIAWFDciBTTyXkSPqhW0Q;04. Aug;;05 Mar 2023 11:55:15;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Turbenthal/@47.43757658845262917z/data=!3m1!4b1!4m6!3m5!1s0x479a960dd997251b:0x3f336181b20b58c7!8m2!3d47.4375765!4d8.8452629!16s%2Fg%2F11cn7rd9tt;newest
446619;result;5,65E+18;ChZDSUhNMG9nS0VJQ0FnSUNleWVIbkdnEAE;f;de;ChIJpSNsIru5kUcRx-XRYVJBeU4;1,66E+12;2022-09-17 11:40:17.637+00;;(Translated by Google) Hello Mr Noack Thank you for the positive review. We are very happy about that. Best regards Alexandra Drossard (Original) Guten Tag Herr Noack Vielen Dank fÃ¼r die positive Bewertung. DarÃ¼ber freuen wir uns sehr. Beste GrÃ¼sse Alexandra Drossard;5;(Translated by Google) We were also taken seriously with our guinea pig. I thank you (Original) Auch mit unserem Meerschweinli wurden wir ernst genommen. Ich danke Euch;1;223;Albert Noack;https://www.google.com/maps/contrib/104950314776519401495/reviews;1,05E+20;3;https://lh3.googleusercontent.com/a/AGNmyxbzjMFsSpjy34PMOzBX9Lvv9jXYtF3w5ynjrUyk;03. Aug;;05 Mar 2023 11:43:50;https://www.google.com/maps/place/Tierklinik+Basel/@47.52435867604473217z/data=!3m1!4b1!4m6!3m5!1s0x4791b9bb226c23a5:0x4e79415261d1e5c7!8m2!3d47.5243586!4d7.6044732!16s%2Fg%2F11f9xf2s8p;newest
446309;result;3,64E+18;ChdDSUhNMG9nS0VJQ0FnSUNZc3VEMDlRRRAB;t;en;ChIJdUCYp3bHkUcRnqgwh2XgkjI;1,55E+12;2019-04-09 13:35:32.052+00;;;5;Excellent vet, although our dog is a very nervous patient.;0;58;Mark Francome;https://www.google.com/maps/contrib/118414094755098739879/reviews;1,18E+20;14;https://lh3.googleusercontent.com/a-/ACB-R5SC_LYv1I2e-gw10lZyqSOF9mUyDmqXhssHxZsX;04. Aug;;05 Mar 2023 11:40:18;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Therwil/@47.50003317559144117z/data=!3m1!4b1!4m6!3m5!1s0x4791c776a7984075:0x3292e0658730a89e!8m2!3d47.5000331!4d7.5591441!16s%2Fg%2F1ts1r4kv;newest
440846;result;5,85E+18;ChZDSUhNMG9nS0VJQ0FnSUNnOGZ6dGZnEAE;t;de;ChIJb_dA_kPXmkcRAGqsVT1wLFE;1,53E+12;2018-08-21 20:39:00.688+00;;;5;(Translated by Google) Great shelter (Original) Great tierheim;0;160;Daniel Spottl;https://www.google.com/maps/contrib/108621165315048913214/reviews;1,09E+20;59;https://lh3.googleusercontent.com/a-/ACB-R5RB4XURa8wL40cWToeJsGftRqAuyQelBM3XzNgqTQ;04. Jul;;05 Mar 2023 11:57:03;https://www.google.com/maps/place/VetTrust+Tierklinik+Nesslau/@47.22218629197980617z/data=!3m1!4b1!4m6!3m5!1s0x479ad743fe40f76f:0x512c703d55ac6a00!8m2!3d47.2221862!4d9.1979806!16s%2Fg%2F1tj95cz_;newest
440461;result;1,22E+19;ChZDSUhNMG9nS0VJQ0FnSUNlbExMSVJ3EAE;f;de;ChIJm8-ANlQRm0cRnd3hTS279ag;1,66E+12;2022-09-06 21:06:40.476+00;;;5;(Translated by Google) Very competent, great expertise, helpful, friendly and always nice to the animal, high empathy â¤ï¸ (Original) Sehr kompetent, grosses Fachwissen, hilfsbereit, freundlich und immer lieb zum Tier, hohes EinfÃ¼hlungsvermÃ¶gen â¤ï¸;0;132;angeliki;https://www.google.com/maps/contrib/106666460687899455834/reviews;1,07E+20;2;https://lh3.googleusercontent.com/a-/ACB-R5Qz14NWUDbm_DEJwQh0mN-zr65MfDYK76uSAjnGqzU;04. Jun;;05 Mar 2023 11:51:47;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Au/@47.4407419964389217z/data=!3m1!4b1!4m6!3m5!1s0x479b11543680cf9b:0xa8f5bb2d4de1dd9d!8m2!3d47.4407419!4d9.643892!16s%2Fg%2F11f_23s8j6;newest
446494;result;1,01E+17;ChZDSUhNMG9nS0VJQ0FnSUNZdExXVmJ3EAE;f;;ChIJK9ieJXmZmkcRHtJtVS47ZwE;1,55E+12;2019-04-04 18:06:12.844+00;;;5;;0;71;Margarita GonzÃ¡lez Morante;https://www.google.com/maps/contrib/102621380419876668505/reviews;1,03E+20;3;https://lh3.googleusercontent.com/a/AGNmyxbU6wkSHK7T85V_KpH1l-W_XjVrtGbae0_xE57I;04. Mai;;05 Mar 2023 11:42:21;https://www.google.com/maps/place/Kleintierpraxis+im+Zentrum/@47.50521788725364417z/data=!3m1!4b1!4m6!3m5!1s0x479a9979259ed82b:0x1673b2e556dd21e!8m2!3d47.5052178!4d8.7253644!16s%2Fg%2F11fyxdgxkk;newest
440589;result;1,43E+19;ChZDSUhNMG9nS0VJQ0FnSURCNXJQWVpnEAE;f;de;ChIJsXk3JcvgmkcRmMwJslg2xcU;1,67E+12;2023-01-18 14:32:24.613+00;https://lh5.googleusercontent.com/p/AF1QipPG9j5Y1pfaTTJOsCc_mt0WDv_RqoIEVOL6X946;;5;(Translated by Google) We have been customers of the Tierklinik am Damm for many years and now of the VetTrust. We feel very comfortable in this practice for the following reasons: Uncomplicated and, if necessary, quick appointments, no or short waiting times, friendly, helpful employees. All doctors are very well trained and good diagnosticians. Am Mrs. Dr. assigned to Eicher. She convinces me with her expertise, her commitment and her affable manner. A practice that I can recommend unreservedly. (Original) Wir sind schon jahrelang Kunde bei der Tierklinik am Damm bzw. neu der VetTrust. Wir fÃ¼hlen uns aus folgenden GrÃ¼nden sehr wohl in dieser Praxis: Unkomplizierte und bei Bedarf schnelle Terminvereinbarung, keine oder kurze Wartezeiten, freundliche, hilfsbereite Mitarbeiterinnen.Alle Ã„rzte sehr gut ausgebildet und gute Diagnostiker. Bin Frau Dr. Eicher zugeteilt. Sie Ã¼berzeugt mich mit ihrer Fachkompetenz, ihrem Engagement und ihrer umgÃ¤nglichen Art. Eine Praxis also, die ich vorbehaltslos weiterempfehlen kann.;0;162;Gerster Kurt;https://www.google.com/maps/contrib/111337256703355015633/reviews;1,11E+20;4;https://lh3.googleusercontent.com/a/AGNmyxbZQVZY4K06txeytwtqY2NwlHJpbFCebQANNRy0;04. Jun;;05 Mar 2023 11:49:47;https://www.google.com/maps/place/VetTrust+Kleintierklinik+am+Damm/@47.41349589242599117z/data=!3m1!4b1!4m6!3m5!1s0x479ae0cb253779b1:0xc5c53658b209cc98!8m2!3d47.4134958!4d9.2425991!16s%2Fg%2F1tcz78_p;newest
447002;result;1,25E+18;ChdDSUhNMG9nS0VJQ0FnSUNneHF6eWxnRRAB;t;en;ChIJNXoM5QOhmkcRBNaok_HRShE;1,52E+12;2018-01-19 07:35:13.048+00;;;5;Top;0;149;Michael Berchtold;https://www.google.com/maps/contrib/101978844883198383040/reviews;1,02E+20;21;https://lh3.googleusercontent.com/a/AGNmyxaFOIuSHgLen6JFwWgdJXXD-SX3ZPitanNGLMiK;04. Apr;;05 Mar 2023 11:48:11;https://www.google.com/maps/place/Kleintierklinik+Clavadetscher+%26+Partner/@47.41207768616497417z/data=!3m1!4b1!4m6!3m5!1s0x479aa103e50c7a35:0x114ad1f193a8d604!8m2!3d47.4120776!4d8.6164974!16s%2Fg%2F1tf6w9t8;newest
